year,month,day,hour,pm2.5,cbwd,DEWP,TEMP,PRES,Iws,Is,Ir
2010,1,19,16,336,cv,-3,2,1018,1.34,0,0
2010,1,19,17,357,NE,-2,2,1018,0.89,0,0
2010,1,19,18,485,cv,-3,1,1018,0.89,0,0
2010,1,19,19,426,NW,-3,2,1020,1.79,0,0
2010,1,19,20,403,NW,-3,1,1020,4.92,0,0
2010,1,19,21,374,NW,-3,0,1021,6.71,0,0
2010,1,19,22,333,NW,-3,0,1021,8.5,0,0
2010,1,19,23,343,NW,-3,1,1020,11.63,0,0
2010,1,20,0,364,NW,-2,0,1021,14.76,0,0
2010,1,20,1,389,NW,-2,-1,1022,16.55,0,0
2010,1,20,2,368,NW,-4,-2,1022,19.68,0,0
2010,1,20,3,267,NW,-2,-1,1023,25.49,0,0
2010,1,20,4,71,NW,-3,1,1023,28.62,0,0
2010,1,20,5,81,NW,-3,0,1024,31.75,0,0
2010,1,20,6,51,NW,-5,2,1026,36.67,0,0
2010,1,20,7,49,NW,-9,1,1027,41.59,0,0
2010,1,20,8,44,NW,-10,0,1028,48.74,0,0
2010,1,20,9,45,NW,-10,0,1030,55.89,0,0
2010,1,20,10,35,NW,-11,1,1032,63.04,0,0
2010,1,20,11,29,NW,-13,0,1033,71.09,0,0
2010,1,20,12,27,NW,-13,0,1033,78.24,0,0
2010,1,20,13,29,NE,-13,-1,1033,8.05,0,0
2010,1,20,14,16,NW,-13,-1,1032,7.15,0,0
2010,1,20,15,23,NE,-15,-1,1032,5.81,0,0
2010,1,20,16,28,NW,-14,-1,1033,5.81,0,0
2010,1,20,17,22,NW,-15,-2,1033,12.96,0,0
2010,1,20,18,11,NW,-16,-3,1034,21.01,0,0
2010,1,20,19,25,NW,-17,-4,1035,28.16,0,0
2010,1,20,20,16,NW,-19,-3,1036,37.99,0,0
2010,1,20,21,20,NW,-18,-4,1037,46.93,0,0
2010,1,20,22,20,NW,-19,-4,1038,55.87,0,0
2010,1,20,23,18,NW,-19,-5,1038,65.7,0,0
2010,1,21,0,18,NW,-20,-6,1038,75.53,0,0
2010,1,21,1,17,NW,-20,-6,1038,85.36,0,0
2010,1,21,2,17,NW,-20,-7,1038,95.19,0,0
2010,1,21,3,17,NW,-22,-8,1038,103.24,0,0
2010,1,21,4,15,NW,-23,-8,1038,111.29,0,0
2010,1,21,5,19,NW,-24,-9,1038,118.44,0,0
2010,1,21,6,16,NW,-24,-9,1038,128.27,0,0
2010,1,21,7,18,NW,-25,-9,1038,138.1,0,0
2010,1,21,8,18,NW,-25,-8,1039,147.04,0,0
2010,1,21,9,18,NW,-25,-8,1039,155.98,0,0
2010,1,21,10,26,NW,-22,-7,1039,160.9,0,0
2010,1,21,11,26,NE,-22,-7,1038,3.13,0,0
2010,1,21,12,25,NW,-22,-5,1037,4.02,0,0
2010,1,21,13,24,NE,-21,-5,1035,3.13,0,0
2010,1,21,14,15,SE,-21,-4,1034,1.79,0,0
2010,1,21,15,17,NE,-20,-3,1034,1.79,0,0
2010,1,21,16,15,NW,-21,-2,1033,4.92,0,0
2010,1,21,17,21,NW,-20,-2,1033,10.73,0,0
2010,1,21,18,40,NW,-20,-2,1034,15.65,0,0
2010,1,21,19,51,NW,-19,-3,1034,21.46,0,0
2010,1,21,20,45,NW,-19,-3,1035,25.48,0,0
2010,1,21,21,61,NE,-17,-8,1035,0.89,0,0
2010,1,21,22,72,NW,-18,-9,1035,1.79,0,0
2010,1,21,23,38,NW,-18,-9,1035,3.58,0,0
2010,1,22,0,35,NW,-18,-6,1036,7.6,0,0
2010,1,22,1,29,NW,-20,-4,1037,17.43,0,0
2010,1,22,2,26,NW,-21,-5,1037,27.26,0,0
2010,1,22,3,18,NW,-21,-6,1037,35.31,0,0
2010,1,22,4,15,NW,-20,-7,1036,42.46,0,0
2010,1,22,5,15,NW,-20,-7,1035,48.27,0,0
2010,1,22,6,22,NW,-20,-7,1035,54.08,0,0
2010,1,22,7,21,NW,-20,-7,1036,59,0,0
2010,1,22,8,19,NW,-19,-7,1036,63.92,0,0
2010,1,22,9,22,NW,-20,-5,1036,67.94,0,0
2010,1,22,10,25,NW,-19,-4,1036,75.09,0,0
2010,1,22,11,22,NW,-19,-4,1036,84.03,0,0
2010,1,22,12,26,NW,-19,-3,1035,95.21,0,0
2010,1,22,13,32,NW,-18,-3,1034,105.04,0,0
2010,1,22,14,30,NW,-19,-2,1033,114.87,0,0
2010,1,22,15,32,NW,-18,-2,1032,124.7,0,0
2010,1,22,16,30,NW,-18,-2,1032,133.64,0,0
2010,1,22,17,32,NW,-18,-2,1032,139.45,0,0
2010,1,22,18,37,NW,-18,-3,1032,144.37,0,0
2010,1,22,19,49,NW,-17,-5,1033,149.29,0,0
2010,1,22,20,47,NW,-18,-4,1033,153.31,0,0
2010,1,22,21,39,NW,-17,-4,1032,159.12,0,0
2010,1,22,22,35,NW,-17,-4,1032,164.04,0,0
2010,1,22,23,48,NW,-17,-7,1032,168.06,0,0
2010,1,23,0,49,NW,-17,-4,1033,172.08,0,0
2010,1,23,1,24,cv,-17,-8,1033,0.89,0,0
2010,1,23,2,23,NW,-17,-5,1032,4.92,0,0
2010,1,23,3,20,NW,-18,-6,1032,8.05,0,0
2010,1,23,4,19,NW,-18,-5,1031,12.97,0,0
2010,1,23,5,16,NW,-18,-6,1031,16.1,0,0
2010,1,23,6,22,NW,-18,-7,1031,20.12,0,0
2010,1,23,7,24,NW,-18,-7,1031,24.14,0,0
2010,1,23,8,24,NW,-18,-6,1031,25.93,0,0
2010,1,23,9,41,NW,-18,-2,1031,30.85,0,0
2010,1,23,10,23,NW,-17,-1,1031,38.9,0,0
2010,1,23,11,19,NW,-17,0,1030,46.95,0,0
2010,1,23,12,15,NW,-19,1,1029,55,0,0
2010,1,23,13,19,NW,-20,2,1027,63.05,0,0
2010,1,23,14,17,NW,-19,2,1025,71.1,0,0
2010,1,23,15,17,NW,-19,3,1024,79.15,0,0
2010,1,23,16,22,NW,-19,3,1024,86.3,0,0
2010,1,23,17,NA,NW,-18,2,1024,91.22,0,0
2010,1,23,18,NA,NW,-18,1,1024,96.14,0,0
2010,1,23,19,NA,NW,-17,0,1024,100.16,0,0
2010,1,23,20,NA,SE,-18,0,1024,1.79,0,0
2010,1,23,21,NA,cv,-15,-3,1024,0.89,0,0
2010,1,23,22,NA,NW,-16,0,1023,1.79,0,0
2010,1,23,23,NA,NW,-16,0,1023,4.92,0,0
2010,1,24,0,NA,NW,-15,-2,1022,6.71,0,0
2010,1,24,1,NA,cv,-14,-7,1022,0.45,0,0
2010,1,24,2,NA,NW,-14,-8,1021,1.79,0,0
2010,1,24,3,NA,NW,-16,-11,1021,3.58,0,0
2010,1,24,4,NA,NW,-14,-9,1019,4.47,0,0
2010,1,24,5,NA,cv,-15,-10,1019,0.89,0,0
2010,1,24,6,NA,SE,-16,-12,1019,0.89,0,0
2010,1,24,7,NA,cv,-15,-12,1019,0.89,0,0
2010,1,24,8,NA,NE,-16,-13,1019,1.79,0,0
2010,1,24,9,NA,cv,-13,-7,1020,0.89,0,0
2010,1,24,10,NA,cv,-12,-4,1019,1.78,0,0
2010,1,24,11,NA,cv,-13,0,1019,2.67,0,0
2010,1,24,12,NA,NW,-16,4,1018,4.02,0,0
2010,1,24,13,NA,NW,-19,5,1017,13.85,0,0
2010,1,24,14,NA,NW,-18,5,1017,22.79,0,0
2010,1,24,15,NA,NW,-19,5,1017,32.62,0,0
2010,1,24,16,NA,NW,-20,5,1018,40.67,0,0
2010,1,24,17,NA,NW,-19,3,1020,49.61,0,0
2010,1,24,18,NA,NW,-18,1,1023,61.68,0,0
2010,1,24,19,NA,NW,-20,-1,1027,76.88,0,0
2010,1,24,20,NA,NW,-20,-2,1028,89.84,0,0
2010,1,24,21,NA,NW,-21,-3,1029,98.78,0,0
2010,1,24,22,NA,NW,-25,-4,1030,113.98,0,0
2010,1,24,23,NA,NW,-26,-5,1031,129.18,0,0
2010,1,25,0,NA,NW,-25,-5,1031,141.25,0,0
2010,1,25,1,NA,NW,-25,-6,1031,150.19,0,0
2010,1,25,2,NA,NW,-24,-6,1032,162.26,0,0
2010,1,25,3,NA,NW,-24,-6,1033,172.09,0,0
2010,1,25,4,NA,NW,-23,-6,1033,181.92,0,0
2010,1,25,5,NA,NW,-22,-7,1033,187.73,0,0
2010,1,25,6,NA,NW,-21,-7,1033,192.65,0,0
2010,1,25,7,NA,NW,-21,-7,1034,196.67,0,0
2010,1,25,8,NA,NW,-21,-6,1035,201.59,0,0
2010,1,25,9,NA,NW,-21,-4,1036,207.4,0,0
2010,1,25,10,NA,NW,-22,-3,1036,216.34,0,0
2010,1,25,11,NA,NW,-22,-2,1036,222.15,0,0
2010,1,25,12,NA,NW,-23,-1,1035,230.2,0,0
2010,1,25,13,NA,NW,-26,1,1033,238.25,0,0
2010,1,25,14,NA,NW,-25,2,1032,245.4,0,0
2010,1,25,15,NA,NW,-25,2,1031,252.55,0,0
2010,1,25,16,NA,NW,-24,2,1031,257.47,0,0
2010,1,25,17,NA,SE,-22,1,1031,4.02,0,0
2010,1,25,18,NA,SE,-19,-1,1031,7.15,0,0
2010,1,25,19,NA,SE,-19,-1,1031,10.28,0,0
2010,1,25,20,NA,SE,-17,-4,1031,12.07,0,0
2010,1,25,21,NA,SE,-18,-1,1031,15.2,0,0
2010,1,25,22,NA,cv,-18,-5,1030,0.89,0,0
2010,1,25,23,NA,SE,-18,-3,1030,3.13,0,0
2010,1,26,0,NA,cv,-16,-9,1030,0.89,0,0
2010,1,26,1,NA,cv,-16,-8,1029,1.78,0,0
2010,1,26,2,NA,cv,-16,-11,1029,2.23,0,0
2010,1,26,3,NA,cv,-16,-12,1029,3.12,0,0
2010,1,26,4,NA,NW,-16,-10,1028,3.13,0,0
2010,1,26,5,NA,NW,-17,-10,1028,4.92,0,0
2010,1,26,6,NA,NW,-17,-12,1027,6.71,0,0
2010,1,26,7,NA,NW,-17,-10,1027,8.5,0,0
2010,1,26,8,NA,NE,-18,-13,1028,1.79,0,0
2010,1,26,9,NA,NW,-16,-8,1028,4.02,0,0
2010,1,26,10,NA,NW,-16,-6,1027,5.81,0,0
2010,1,26,11,NA,cv,-15,-3,1027,0.89,0,0
2010,1,26,12,88,SE,-15,-1,1025,1.79,0,0
2010,1,26,13,85,SE,-18,0,1024,3.58,0,0
2010,1,26,14,90,cv,-19,1,1023,0.89,0,0
2010,1,26,15,127,SE,-18,2,1021,1.79,0,0
2010,1,26,16,144,SE,-17,1,1021,4.92,0,0
2010,1,26,17,203,SE,-14,-1,1021,5.81,0,0
2010,1,26,18,199,SE,-13,-3,1021,6.7,0,0
2010,1,26,19,231,cv,-13,-3,1021,0.89,0,0
2010,1,26,20,274,NE,-11,-5,1020,0.89,0,0
2010,1,26,21,340,NW,-13,-6,1020,1.79,0,0
2010,1,26,22,298,cv,-11,-5,1020,0.89,0,0
2010,1,26,23,268,NW,-11,-4,1019,1.79,0,0
2010,1,27,0,299,NW,-11,-4,1019,3.58,0,0
2010,1,27,1,300,NW,-12,-3,1018,5.37,0,0
2010,1,27,2,240,NW,-11,-4,1017,7.16,0,0
2010,1,27,3,213,NW,-11,-4,1016,10.29,0,0
2010,1,27,4,171,NW,-12,-3,1016,12.08,0,0
2010,1,27,5,153,NW,-11,-4,1016,15.21,0,0
2010,1,27,6,153,NW,-11,-5,1015,17,0,0
2010,1,27,7,140,NW,-11,-4,1015,18.79,0,0
2010,1,27,8,147,NE,-11,-3,1015,3.13,0,0
2010,1,27,9,158,NE,-10,-1,1015,6.26,0,0
2010,1,27,10,153,NE,-9,1,1015,9.39,0,0
2010,1,27,11,154,NW,-9,3,1015,1.79,0,0
2010,1,27,12,143,NW,-9,4,1014,4.92,0,0
2010,1,27,13,90,NW,-9,6,1013,8.05,0,0
2010,1,27,14,55,NW,-13,8,1012,16.1,0,0
2010,1,27,15,52,NW,-14,8,1013,24.15,0,0
2010,1,27,16,41,NW,-14,7,1014,32.2,0,0
2010,1,27,17,29,NW,-13,7,1015,39.35,0,0
2010,1,27,18,37,NW,-13,5,1016,47.4,0,0
2010,1,27,19,49,NW,-12,4,1018,52.32,0,0
2010,1,27,20,56,NW,-13,3,1019,56.34,0,0
2010,1,27,21,38,NW,-14,3,1020,62.15,0,0
2010,1,27,22,37,NW,-14,3,1021,67.96,0,0
2010,1,27,23,28,NW,-14,0,1022,71.98,0,0
2010,1,28,0,20,NW,-13,-1,1023,76.9,0,0
2010,1,28,1,22,NE,-15,-1,1023,7.15,0,0
2010,1,28,2,27,NE,-15,-1,1024,12.07,0,0
2010,1,28,3,34,NE,-15,-2,1025,16.09,0,0
2010,1,28,4,27,NE,-15,-2,1025,21.01,0,0
2010,1,28,5,32,NE,-15,-3,1025,25.03,0,0
2010,1,28,6,28,NW,-15,-3,1025,3.13,0,0
2010,1,28,7,28,NW,-15,-3,1026,8.05,0,0
2010,1,28,8,18,NW,-16,-3,1027,12.97,0,0
2010,1,28,9,17,NW,-17,-2,1028,20.12,0,0
2010,1,28,10,16,NW,-18,-2,1029,25.93,0,0
2010,1,28,11,18,NW,-19,-1,1028,35.76,0,0
2010,1,28,12,16,NW,-21,1,1027,44.7,0,0
2010,1,28,13,12,NW,-24,1,1026,53.64,0,0
2010,1,28,14,13,NW,-25,1,1026,62.58,0,0
2010,1,28,15,23,NW,-25,1,1026,72.41,0,0
2010,1,28,16,21,NW,-24,1,1026,82.24,0,0
2010,1,28,17,13,NW,-25,0,1026,91.18,0,0
2010,1,28,18,14,NW,-22,0,1027,99.23,0,0
2010,1,28,19,23,NW,-20,-1,1027,103.25,0,0
2010,1,28,20,16,NW,-21,-1,1027,105.04,0,0
2010,1,28,21,25,NE,-21,-4,1028,0.89,0,0
2010,1,28,22,20,NW,-21,-2,1027,4.02,0,0
2010,1,28,23,25,NW,-22,-2,1027,7.15,0,0
2010,1,29,0,19,NW,-22,-1,1027,12.07,0,0
2010,1,29,1,24,NW,-21,-4,1027,15.2,0,0
2010,1,29,2,25,cv,-21,-4,1026,0.89,0,0
2010,1,29,3,20,NE,-19,-8,1026,1.79,0,0
2010,1,29,4,24,cv,-20,-7,1025,0.89,0,0
2010,1,29,5,17,NW,-20,-8,1024,1.79,0,0
2010,1,29,6,10,cv,-18,-10,1024,0.89,0,0
2010,1,29,7,11,NW,-21,-2,1024,4.02,0,0
2010,1,29,8,16,NW,-21,-1,1025,9.83,0,0
2010,1,29,9,20,NW,-24,1,1025,17.88,0,0
2010,1,29,10,13,NW,-25,2,1025,26.82,0,0
2010,1,29,11,12,NW,-24,3,1024,33.97,0,0
2010,1,29,12,12,NW,-25,4,1023,42.02,0,0
2010,1,29,13,12,NW,-24,5,1022,50.07,0,0
2010,1,29,14,12,NW,-25,6,1020,57.22,0,0
2010,1,29,15,31,NW,-25,6,1020,65.27,0,0
2010,1,29,16,36,NW,-23,6,1020,72.42,0,0
2010,1,29,17,42,NW,-22,5,1020,78.23,0,0
2010,1,29,18,52,NW,-21,5,1020,84.04,0,0
2010,1,29,19,26,NW,-20,5,1020,89.85,0,0
2010,1,29,20,24,NW,-20,3,1020,93.87,0,0
2010,1,29,21,25,NW,-20,3,1020,97.89,0,0
2010,1,29,22,43,NW,-19,3,1021,101.02,0,0
2010,1,29,23,47,NW,-19,3,1020,105.94,0,0
2010,1,30,0,61,NW,-18,0,1020,109.96,0,0
2010,1,30,1,66,NW,-18,0,1020,114.88,0,0
2010,1,30,2,65,cv,-15,-1,1020,1.79,0,0
2010,1,30,3,70,NW,-15,-2,1020,0.89,0,0
2010,1,30,4,36,NW,-16,-1,1020,4.02,0,0
2010,1,30,5,37,NW,-16,-4,1019,8.94,0,0
2010,1,30,6,22,cv,-15,-5,1020,0.89,0,0
2010,1,30,7,24,NW,-16,-5,1020,3.13,0,0
2010,1,30,8,29,cv,-15,-6,1021,0.89,0,0
2010,1,30,9,35,NW,-15,0,1021,4.02,0,0
2010,1,30,10,35,NW,-18,3,1021,8.04,0,0
2010,1,30,11,33,NW,-21,5,1020,12.96,0,0
2010,1,30,12,32,NW,-22,6,1020,18.77,0,0
2010,1,30,13,25,NW,-22,7,1019,25.92,0,0
2010,1,30,14,16,NW,-22,7,1018,35.75,0,0
2010,1,30,15,26,NW,-23,7,1018,45.58,0,0
2010,1,30,16,32,NW,-23,7,1017,52.73,0,0
2010,1,30,17,36,NW,-22,6,1018,58.54,0,0
2010,1,30,18,37,NW,-21,5,1018,64.35,0,0
2010,1,30,19,45,NW,-21,5,1019,70.16,0,0
2010,1,30,20,71,NW,-19,4,1019,74.18,0,0
2010,1,30,21,67,NW,-19,5,1020,78.2,0,0
2010,1,30,22,69,NW,-19,2,1020,81.33,0,0
2010,1,30,23,94,NW,-18,2,1021,84.46,0,0
2010,1,31,0,85,NW,-18,1,1021,87.59,0,0
2010,1,31,1,35,NW,-18,1,1021,90.72,0,0
2010,1,31,2,26,NW,-16,-3,1022,93.85,0,0
2010,1,31,3,24,NW,-15,-2,1022,95.64,0,0
2010,1,31,4,20,NW,-15,0,1022,99.66,0,0
2010,1,31,5,16,NW,-17,1,1023,105.47,0,0
2010,1,31,6,18,NW,-15,0,1023,109.49,0,0
2010,1,31,7,19,NW,-18,0,1025,113.51,0,0
2010,1,31,8,22,NW,-17,0,1025,116.64,0,0
2010,1,31,9,17,NW,-17,2,1026,120.66,0,0
2010,1,31,10,18,NW,-19,3,1026,129.6,0,0
2010,1,31,11,11,NW,-19,4,1026,138.54,0,0
2010,1,31,12,11,NW,-20,5,1025,145.69,0,0
2010,1,31,13,16,NE,-17,5,1024,4.02,0,0
2010,1,31,14,18,NE,-18,6,1024,7.15,0,0
2010,1,31,15,17,cv,-18,6,1024,0.89,0,0
2010,1,31,16,19,SE,-18,5,1024,1.79,0,0
2010,1,31,17,26,SE,-17,4,1024,3.58,0,0
2010,1,31,18,24,NE,-17,1,1024,1.79,0,0
2010,1,31,19,54,NE,-15,-1,1025,2.68,0,0
2010,1,31,20,71,cv,-13,-1,1025,0.89,0,0
2010,1,31,21,129,SE,-8,-1,1026,5.81,0,0
2010,1,31,22,145,SE,-7,-2,1027,10.73,0,0
2010,1,31,23,101,SE,-7,-2,1027,13.86,0,0
2010,2,1,0,65,SE,-8,-3,1027,15.65,0,0
2010,2,1,1,70,NE,-9,-4,1027,0.89,0,0
2010,2,1,2,67,NE,-9,-4,1027,1.78,0,0
2010,2,1,3,76,cv,-9,-4,1027,0.89,0,0
2010,2,1,4,76,SE,-9,-4,1026,0.89,0,0
2010,2,1,5,68,cv,-9,-5,1027,0.89,0,0
2010,2,1,6,73,SE,-10,-4,1027,0.89,0,0
2010,2,1,7,73,cv,-10,-4,1027,0.89,0,0
2010,2,1,8,64,NE,-10,-6,1028,0.89,0,0
2010,2,1,9,53,SE,-9,-3,1028,1.79,0,0
2010,2,1,10,72,cv,-9,-2,1028,0.89,0,0
2010,2,1,11,78,SE,-9,-1,1028,1.79,0,0
2010,2,1,12,72,SE,-10,0,1027,6.71,0,0
2010,2,1,13,56,SE,-12,0,1026,10.73,0,0
2010,2,1,14,54,SE,-14,1,1026,14.75,0,0
2010,2,1,15,40,SE,-14,0,1025,16.54,0,0
2010,2,1,16,49,SE,-12,0,1026,19.67,0,0
2010,2,1,17,63,SE,-10,-1,1025,21.46,0,0
2010,2,1,18,66,SE,-9,-2,1026,23.25,0,0
2010,2,1,19,64,SE,-10,-2,1026,26.38,0,0
2010,2,1,20,63,SE,-10,-4,1027,30.4,0,0
2010,2,1,21,65,SE,-10,-5,1027,34.42,0,0
2010,2,1,22,64,SE,-10,-5,1027,39.34,0,0
2010,2,1,23,64,SE,-11,-7,1027,41.13,0,0
2010,2,2,0,62,SE,-10,-7,1028,42.92,0,0
2010,2,2,1,56,cv,-11,-8,1028,0.89,0,0
2010,2,2,2,87,cv,-11,-9,1028,1.34,0,0
2010,2,2,3,72,NE,-11,-10,1028,1.79,0,0
2010,2,2,4,104,cv,-12,-10,1028,0.89,0,0
2010,2,2,5,97,NE,-13,-11,1028,0.89,0,0
2010,2,2,6,96,cv,-11,-9,1028,0.89,0,0
2010,2,2,7,86,SE,-11,-8,1028,0.89,0,0
2010,2,2,8,85,NW,-10,-7,1029,1.79,0,0
2010,2,2,9,92,NE,-14,-6,1029,4.92,0,0
2010,2,2,10,55,NE,-18,-5,1029,10.73,0,0
2010,2,2,11,36,NE,-20,-3,1029,14.75,0,0
2010,2,2,12,27,NE,-20,-2,1028,16.54,0,0
2010,2,2,13,25,NE,-20,-1,1028,18.33,0,0
2010,2,2,14,28,cv,-20,0,1027,1.79,0,0
2010,2,2,15,32,cv,-22,0,1027,2.68,0,0
2010,2,2,16,35,cv,-22,1,1027,3.57,0,0
2010,2,2,17,43,NE,-19,-2,1027,1.79,0,0
2010,2,2,18,70,NW,-20,-4,1028,3.13,0,0
2010,2,2,19,83,NW,-21,-3,1029,4.02,0,0
2010,2,2,20,66,cv,-19,-6,1029,0.89,0,0
2010,2,2,21,70,NE,-16,-7,1029,0.89,0,0
2010,2,2,22,80,NW,-21,-5,1030,1.79,0,0
2010,2,2,23,88,NW,-19,-8,1030,4.92,0,0
2010,2,3,0,69,NW,-20,-8,1030,8.05,0,0
2010,2,3,1,71,cv,-21,-8,1030,0.89,0,0
2010,2,3,2,62,NE,-18,-10,1030,0.89,0,0
2010,2,3,3,73,cv,-17,-10,1030,0.89,0,0
2010,2,3,4,107,SE,-17,-12,1030,0.89,0,0
2010,2,3,5,94,NW,-17,-13,1030,1.79,0,0
2010,2,3,6,121,NW,-17,-13,1030,4.92,0,0
2010,2,3,7,132,cv,-19,-11,1030,0.89,0,0
2010,2,3,8,161,cv,-18,-11,1030,1.34,0,0
2010,2,3,9,120,NW,-18,-8,1030,1.79,0,0
2010,2,3,10,72,NE,-19,-4,1030,3.13,0,0
2010,2,3,11,58,NW,-20,-2,1030,4.92,0,0
2010,2,3,12,34,NW,-22,0,1029,12.07,0,0
2010,2,3,13,14,NW,-23,1,1027,19.22,0,0
2010,2,3,14,17,NW,-24,1,1026,28.16,0,0
2010,2,3,15,15,NW,-25,2,1026,37.1,0,0
2010,2,3,16,23,NW,-22,2,1026,46.93,0,0
2010,2,3,17,34,NW,-21,1,1026,54.08,0,0
2010,2,3,18,96,NW,-22,1,1026,59,0,0
2010,2,3,19,87,NW,-17,0,1027,63.02,0,0
2010,2,3,20,87,cv,-20,-4,1027,0.89,0,0
2010,2,3,21,95,NW,-20,-5,1028,1.79,0,0
2010,2,3,22,105,NW,-21,-6,1028,4.92,0,0
2010,2,3,23,114,cv,-21,-7,1028,0.45,0,0
2010,2,4,0,103,NW,-21,-7,1028,1.79,0,0
2010,2,4,1,99,NW,-21,-8,1028,4.92,0,0
2010,2,4,2,102,cv,-21,-9,1028,0.89,0,0
2010,2,4,3,104,cv,-19,-10,1028,1.34,0,0
2010,2,4,4,78,NW,-19,-10,1028,1.79,0,0
2010,2,4,5,33,cv,-19,-12,1028,0.89,0,0
2010,2,4,6,29,SE,-18,-12,1028,0.89,0,0
2010,2,4,7,27,NW,-20,-15,1028,4.02,0,0
2010,2,4,8,27,NW,-17,-10,1028,8.04,0,0
2010,2,4,9,26,NW,-19,-5,1028,12.06,0,0
2010,2,4,10,33,NW,-20,-3,1028,15.19,0,0
2010,2,4,11,29,NE,-20,-2,1028,4.02,0,0
2010,2,4,12,31,NW,-22,0,1027,3.13,0,0
2010,2,4,13,28,NW,-22,1,1025,7.15,0,0
2010,2,4,14,28,NE,-22,1,1025,1.79,0,0
2010,2,4,15,61,NE,-23,1,1024,4.92,0,0
2010,2,4,16,64,NE,-23,1,1024,6.71,0,0
2010,2,4,17,80,NE,-22,0,1024,8.5,0,0
2010,2,4,18,91,NE,-20,-4,1025,11.63,0,0
2010,2,4,19,79,NE,-22,-3,1026,14.76,0,0
2010,2,4,20,48,NE,-22,-3,1026,15.65,0,0
2010,2,4,21,59,NW,-20,-5,1027,1.79,0,0
2010,2,4,22,82,cv,-21,-3,1027,0.89,0,0
2010,2,4,23,63,NE,-19,-4,1027,1.79,0,0
2010,2,5,0,48,NE,-19,-4,1027,4.92,0,0
2010,2,5,1,54,NE,-19,-4,1027,8.05,0,0
2010,2,5,2,42,cv,-19,-4,1028,0.89,0,0
2010,2,5,3,47,NE,-19,-5,1028,1.79,0,0
2010,2,5,4,87,SE,-15,-5,1028,1.79,0,0
2010,2,5,5,105,NE,-13,-6,1028,0.89,0,0
2010,2,5,6,90,cv,-13,-7,1029,0.89,0,0
2010,2,5,7,101,cv,-12,-7,1030,1.78,0,0
2010,2,5,8,126,NE,-19,-6,1030,3.13,0,0
2010,2,5,9,114,NE,-18,-5,1031,4.92,0,0
2010,2,5,10,103,cv,-14,-4,1031,1.79,0,0
2010,2,5,11,114,SE,-13,-3,1031,1.79,0,0
2010,2,5,12,100,SE,-14,-2,1031,3.58,0,0
2010,2,5,13,72,SE,-13,-1,1030,6.71,0,0
2010,2,5,14,68,cv,-14,-1,1029,1.79,0,0
2010,2,5,15,72,SE,-13,-1,1029,1.79,0,0
2010,2,5,16,71,SE,-12,-1,1029,3.58,0,0
2010,2,5,17,80,SE,-12,-2,1030,5.37,0,0
2010,2,5,18,70,SE,-12,-4,1030,6.26,0,0
2010,2,5,19,63,SE,-13,-4,1031,8.05,0,0
2010,2,5,20,67,SE,-13,-5,1031,8.94,0,0
2010,2,5,21,62,SE,-12,-5,1032,9.83,0,0
2010,2,5,22,69,SE,-12,-6,1033,11.62,0,0
2010,2,5,23,58,SE,-11,-6,1033,13.41,0,0
2010,2,6,0,51,SE,-11,-7,1033,15.2,0,0
2010,2,6,1,51,SE,-11,-8,1033,16.99,0,0
2010,2,6,2,54,SE,-11,-8,1033,18.78,0,0
2010,2,6,3,45,SE,-11,-8,1033,20.57,0,0
2010,2,6,4,47,SE,-11,-7,1032,23.7,0,0
2010,2,6,5,85,SE,-11,-7,1032,25.49,0,0
2010,2,6,6,78,SE,-12,-7,1032,27.28,0,0
2010,2,6,7,68,SE,-12,-7,1032,29.07,0,0
2010,2,6,8,64,cv,-13,-7,1033,0.89,0,0
2010,2,6,9,65,SE,-12,-6,1033,1.79,1,0
2010,2,6,10,80,SE,-11,-5,1032,4.92,0,0
2010,2,6,11,74,SE,-11,-4,1032,8.05,0,0
2010,2,6,12,93,SE,-11,-3,1031,11.18,0,0
2010,2,6,13,77,SE,-11,-3,1030,15.2,0,0
2010,2,6,14,67,SE,-12,-2,1029,19.22,0,0
2010,2,6,15,84,SE,-12,-2,1029,22.35,0,0
2010,2,6,16,77,SE,-12,-2,1028,25.48,0,0
2010,2,6,17,83,SE,-12,-2,1027,29.5,0,0
2010,2,6,18,82,SE,-10,-3,1028,33.52,0,0
2010,2,6,19,100,SE,-9,-3,1029,35.31,1,0
2010,2,6,20,189,SE,-7,-4,1029,37.1,2,0
2010,2,6,21,99,SE,-6,-5,1028,38.89,3,0
2010,2,6,22,71,SE,-6,-5,1028,42.02,4,0
2010,2,6,23,43,SE,-6,-5,1027,45.15,5,0
2010,2,7,0,64,SE,-6,-5,1027,46.94,6,0
2010,2,7,1,68,SE,-7,-5,1026,48.73,7,0
2010,2,7,2,69,cv,-7,-5,1025,0.89,8,0
2010,2,7,3,65,cv,-7,-5,1025,1.78,9,0
2010,2,7,4,71,NW,-7,-6,1024,0.89,10,0
2010,2,7,5,77,cv,-7,-6,1024,0.89,0,0
2010,2,7,6,81,NW,-7,-6,1024,0.89,0,0
2010,2,7,7,88,NW,-7,-6,1023,1.78,0,0
2010,2,7,8,90,NE,-6,-5,1024,1.79,0,0
2010,2,7,9,92,NW,-6,-5,1024,1.79,1,0
2010,2,7,10,88,NW,-6,-4,1023,3.58,0,0
2010,2,7,11,80,cv,-6,-4,1023,0.89,0,0
